product_title,original_price,price,sold,shipping_cost,shipping_type,discount_percent,total_cost,outliers_flag
"PrimeFurnish Secret Compartment Furniture Hidden Compartment Nightstand for Bedroom Living Room, Mid Century Concealment Furnit",338.15,171.08,0.00,0.00,free shipping,0.494071507,171.08,OK
"East West Furniture DLML3-MAH-W 3 Piece Modern Set Contains with Dropleaf and 2 Kitchen Dining Chairs, 42x42 Inch",490.35,248.08,0.00,0.00,free shipping,0.494071507,248.08,OK
"Prepac Monterey Bedroom Furniture: White Double Dresser for Bedroom, 6-Drawer Wide Chest of Drawers, Traditional Bedroom Dresser",279.74,141.53,0.00,0.00,free shipping,0.494071507,141.53,OK
"1828823 outdoor storage furniture, small, Sandstone",75.56,38.23,0.00,0.00,free shipping,0.494071507,38.23,OK
"Montlake Water-Resistant 48x18x3 Inch Outdoor Bench/Settee Cushion, Patio Furniture Swing Cushion, Heather Indigo Blue, Pati",88.17,44.61,0.00,0.00,free shipping,0.494071507,44.61,OK
"Patio Furniture Sets, 6 Pieces Couch Outdoor Chairs Coffee Table Peacock Blue Anti-Slip Cushions, Outdoor Furniture Sets",2111.96,1068.50,0.00,0.00,free shipping,0.494071507,1068.5,OK
"VEVOR Upholstered Bench 16""W Ottoman with Foam Padded Cushion and Rubberwood Legs Tufted Footrest Stool Entryway Bench for Room",135.99,68.80,0.00,0.00,free shipping,0.494071507,68.8,OK
Bar Stools Modern PU Leather Adjustable Swivel Barstools Dining Chairs Black Kitchen Chair 4 Pcs) Home Furniture Room,236.75,119.78,0.00,0.00,free shipping,0.494071507,119.78,OK
Vabches Vanity Desk with Mirror&Lights Wooden Storage Makeup Table Bedroom Furniture with 5 Drawers Vanity Set with Power Outlet,309.04,156.35,0.00,0.00,free shipping,0.494071507,156.35,OK
"Vabches Vanity Desk for Makeup Wood Dressing Table for Bedroom Furniture with Storage Stool,Power Strip & 3 Modes Lighted Mirror",221.45,112.04,0.00,0.00,free shipping,0.494071507,112.04,OK
"Console Table, Small Entryway Table with Storage Shelves 12'' Narrow Sofa Table Modern Hallway Table",101.40,51.30,0.00,0.00,free shipping,0.494071507,51.3,OK
"5Pc Patio Furniture Set, Outdoor Rattan Chairs with Metal Coffee Table, Ottomans & Soft Cushions, Wicker Conversation Bistro Set",335.15,169.56,0.00,0.00,free shipping,0.494071507,169.56,OK
"Ravenwater-resistant 76 inch patio sofa/loveseat cover, patio furniture covers",81.87,41.42,0.00,0.00,free shipping,0.494071507,41.42,OK
Free Shipping Chair Black Steel Folding Chair (4 Pack) Dining Chairs Living Room Chairs Foldable Floor Garden Furniture Home,108.04,54.66,0.00,0.00,free shipping,0.494071507,54.66,OK
"Dresses 10 Drawers, Bedroom Chest of Drawers with Side Pockets and Hooks, Sturdy Steel-framed Vanity, PU Storage Dresses",171.84,86.94,0.00,0.00,free shipping,0.494071507,86.94,OK
"3-Seater Sofa Couch, Living Room Furniture, Green Velvet",450.78,228.06,0.00,0.00,free shipping,0.494071507,228.06,OK
"8pcs Wicker Patio Furniture Set, 4 x Single Chair, 2 x Glass Top Coffee Table, 2 x 2-Seat Lover Sofa, All Cushioned Outdoor Set",1667.94,843.86,0.00,0.00,free shipping,0.494071507,843.86,OK
Vanity Dressing Table Set Wooden Modern With Pivoting Mirror and Stool Free Shipping Dressers for Bedroom White Furniture,268.85,136.02,0.00,0.00,free shipping,0.494071507,136.02,OK
Cafe Sofa And Loveseat Set,2572.91,1301.71,0.00,0.00,free shipping,0.494071507,1301.71,OK
Computer Desk with Drawers & Armless Desk Chair with Wheels Home Office Furniture Set,219.08,110.84,0.00,0.00,free shipping,0.494071507,110.84,OK
"3 Seat Reception Chairs, Office Guest Chairs Waiting Furniture Bench Seating for Airport, Bank, Hospital, Salon",241.83,122.35,0.00,0.00,free shipping,0.494071507,122.35,OK
Bush Furniture Key West 54W Computer Desk with 2 Drawer Lateral File Cabinet and 5 Shelf Bookcase in Washed Gray,1367.43,691.82,0.00,0.00,free shipping,0.494071507,691.82,OK
"5-Piece Wicker Patio Furniture Set, Outdoor Set, Sectional Sofa with Water Resistant Thick Cushions and Storage Table (Beige）",707.06,357.72,0.00,0.00,free shipping,0.494071507,357.72,OK
Space Saving Corner Desk and End Table Espresso/Black Furniture Set,111.56,56.44,0.00,0.00,free shipping,0.494071507,56.44,OK
Small Dressers & Chests of Drawers Toilet Furniture Makeup Table Furnitures Dresser With 4 Storage Drawers Dressers for Bedroom,95.07,48.10,0.00,0.00,free shipping,0.494071507,48.1,OK
"L: 22.13"" X W: 17.56"" X H: 25.71"" Bedside Table Nightstands Bedroom Furniture Home",236.65,119.73,0.00,0.00,free shipping,0.494071507,119.73,OK
Storage Cabinet Wooden Bathroom Floor Cabinet Small Space Furniture White Side Storage Organizer with 4 Drawers and 1,110.41,55.86,0.00,0.00,free shipping,0.494071507,55.86,OK
"Step2 Vero Pool Lounger, Fade-Resistant, Waterproof Patio Furniture, Pool Lounge Chair for Sun Shelf",248.93,185.20,1.00,0.00,free shipping,0.256015747,185.2,OK
"3 Pieces Patio Furniture Set, Outdoor Swivel Glider Rocker, Wicker Patio Bistro Set with Rocking Chair, Cushions and Table (Red)",741.96,375.38,1.00,0.00,free shipping,0.494071507,375.38,OK
Poolside Garden Furniture Sets Black PE Wicker Furniture Sets Backyard 5 Pieces Outdoor Patio Sectional Sofa Couch Free Shipping,832.55,421.21,1.00,0.00,free shipping,0.494071507,421.21,OK
"Neilsville Industrial 6 Drawer Dresser, Butcher Block Gray",387.19,195.89,0.00,0.00,free shipping,0.494071507,195.89,OK
"Shintenchi Outdoor Patio Furniture 4 Piece Set, Wicker Rattan Sectional Sofa Couch with Glass Coffee Table | Brown",531.38,268.84,0.00,0.00,free shipping,0.494071507,268.84,OK
V50i Extra Large Portable Closet Rack Bedroom Freestanding Wardrobe Closet Max Load 1300lbs Bathroom Furniture Organizer Room,359.62,181.94,0.00,0.00,free shipping,0.494071507,181.94,OK
5 Qt. (1.25 gal.) Small Stackable Plastic Closet Storage Box Clear Set of 20 bedroom furniture organizer Stackable design allows,67.05,33.92,0.00,0.00,free shipping,0.494071507,33.92,OK
"BORNOON Wood Shoe Cabinet with 3 Flip Drawers, Hidden Shoe Storage Cabinet for Entryway,Freestanding Shoe Rack Storage Organizer",244.88,123.89,3.00,0.00,free shipping,0.494071507,123.89,OK
1PC Mini House Night Table Model Wooden Mini Bedside Table Model Decoration Furniture,4.94,0.99,7.00,0.00,free shipping,0.799595142,0.99,OK
"YITAHOME 4-Piece Patio Furniture Wicker Outdoor Bistro Set, All-Weather Rattan Conversation Loveseat Chairs for Backyard",502.60,254.28,0.00,0.00,free shipping,0.494071507,254.28,OK
Shintenchi 3 Pieces Patio Furniture Set 3 Pieces PE Rattan Wicker Chairs with Table Outdoor Furniture for Backyard/Garden,241.02,121.94,0.00,0.00,free shipping,0.494071507,121.94,OK
"Shoe Cabinet with 3 Flip Drawers, Shoe Storage Organizer with 2-Tier Shelf for Entryway, Freestanding Shoe Rack Storage",147.27,74.51,0.00,0.00,free shipping,0.494071507,74.51,OK
"Outdoor Patio Canopy Round Daybed with Washable Cushions, Clamshell Sectional Seating Wicker Furniture with Retractable Canopy",651.95,329.84,0.00,0.00,free shipping,0.494071507,329.84,OK
"Nightstand Set of 2, Nightstand for Bedroom with Drawers, Small Dresser with Drawers, Bedside Table Bedside Furniture",102.62,51.92,0.00,0.00,free shipping,0.494071507,51.92,OK
Crosley Furniture Kiawah Outdoor Wicker Table with Glass Top - Brown,143.50,72.60,0.00,0.00,free shipping,0.494071507,72.6,OK
"8 Pieces Outdoor Wicker Rattan Patio Furniture Sectional Set,Glass Top Table Hidden Storage,7 Sofa Sections, Oversized Cushions",1057.18,534.86,5.00,0.00,free shipping,0.494071507,534.86,OK
Mainstays Farmhouse Rectangle Coffee Table Black Living Room Furniture Living Room Furniture,101.12,51.16,0.00,0.00,free shipping,0.494071507,51.16,OK
Easyfashion Faux Leather Upholstered Barrel Club Chair Brown Living Room Furniture Single Sofa Chair Minimalist Sofa,145.75,73.74,0.00,0.00,free shipping,0.494071507,73.74,OK
L Modern Bedroom Bedside Table Nightstands Minimalist Bedside Table Nightstands Storage Drawers Children Furniture,90.23,45.65,1.00,72.79,paid shipping,0.494071507,118.44,OK
Folding Half Portable Foldable Table for Parties Backyard Events,148.74,75.25,0.00,0.00,free shipping,0.494071507,75.25,OK
Storage Ottoman Foot Stool Dark Teal Freight Free Hallway Living Room Furniture Home,292.37,147.92,0.00,0.00,free shipping,0.494071507,147.92,OK
"3 Pieces Rocking Wicker Bistro Set, Patio Outdoor Furniture Conversation Sets with Porch Chairs and Glass Coffee Table, Beige",278.79,141.05,1.00,0.00,free shipping,0.494071507,141.05,OK
Dressers for Bedroom Furniture Office Organization and Storage Furnitures 7 Drawer) Vanity Desk Dressing Table 5/7 Drawer Chest,177.95,90.03,9.00,0.00,free shipping,0.494071507,90.03,OK
"5-Piece Dining, Farmhouse Set-Extendable Round Table and 4 Upholstered Chairs for Kitchen, Living Room, Natural Wood Wash",1069.14,540.91,0.00,0.00,free shipping,0.494071507,540.91,OK
Easy Pull Handle (White) Dressing Table Closets Dresser for Bedroom Furniture Fabric Storage Dressers Drawers for Bedroom Vanity,166.68,84.33,0.00,0.00,free shipping,0.494071507,84.33,OK
"4 Pieces Patio Furniture Sets Rattan Chair Wicker Conversation Sofa Set, Outdoor Indoor Backyard Porch Garden Poolside Use",527.13,266.69,0.00,0.00,free shipping,0.494071507,266.69,OK
"4 Piece Patio Furniture Set, Outdoor Wicker Conversation Sets,Rattan Sectional Sofa w/Coffee Table, for Backyard Garden Poolside",319.39,161.59,2.00,0.00,free shipping,0.494071507,161.59,OK
Orange Accent Chair Set of 2 Upholstered Living Room Chairs Modern Bedroom Furniture Sets Armless,248.16,125.55,0.00,0.00,free shipping,0.494071507,125.55,OK
Living Room Cabinets Cheap Shoes Shoe-shelf Sneaker Mid-century Furniture Organizer Shoe Rack Folding Shoerack Shoemakers Home,35.68,33.18,64.00,0.00,free shipping,0.070067265,33.18,OK
Home Furniture Shoerack Coffee Tables Headboards Office Chairs for Living Room Cabinets Storage Cabinet Shoe Organizer Rack Bar,26.39,20.39,49.00,0.00,free shipping,0.227358848,20.39,OK
Home Furniture Storage Cabinet Office Chairs for Living Room Shoerack Shoe Organizer Rack Chaise Lounge Shoe-shelf Canopy Shoes,22.73,18.23,45.00,0.00,free shipping,0.197976243,18.23,OK
"78'' White Couches for Living Room, Sofa 3 Seater Sofa with 2 Throw Pillows and Gold Metal Legs, (Cream White)",618.47,312.90,0.00,0.00,free shipping,0.494071507,312.9,OK
Dressers for Bedroom Furniture Office Organization and Storage Furnitures 7 Drawer) Vanity Desk Dressing Table 5/7 Drawer Chest,173.60,87.83,0.00,0.00,free shipping,0.494071507,87.83,OK
"3 Pieces Patio Wicker Furniture Set, Rattan Outdoor Sofa Set w/Washable Cushion & Acacia Wood Coffee Table, for Garden Backyard",387.58,196.09,0.00,0.00,free shipping,0.494071507,196.09,OK
"Outdoor Dining Set,With Waterproof Upholstered CushionStackable Armrest Chairs, 9 Piece Outdoor Garden Furniture Set",1129.59,571.49,3.00,0.00,free shipping,0.494071507,571.49,OK
"Portable Closet, Wardrobe Closet with 10 Storage Shelves and 2 Hanging Rods, Non-Woven Fabric Cover,Closet Organizer Wardrobes",65.92,33.35,12.00,0.00,free shipping,0.494071507,33.35,OK
TV Stand Metal TV Table With Storage Steel 3 Door Locker Cabinet for Living Room (Black) Freight Free Furniture Home,216.81,109.69,2.00,0.00,free shipping,0.494071507,109.69,OK
Makeup Vanity Table Set Glass Top Makeup Vanity Table With 10x Magnifying Mirror 3 Light Settings (Modern White) Furnitures Desk,407.41,206.12,5.00,0.00,free shipping,0.494071507,206.12,OK
"Bathroom Floor Storage Cabinet, Bathroom Storage Unit with 2 Adjustable Shelves, Freestanding Home Furniture, Bathroom Cabinet",175.20,88.64,0.00,0.00,free shipping,0.494071507,88.64,OK
"Vanity Desk with LED Lighted Mirror & Power Outlet, Makeup Table with Drawers & Cabinet,Storage Stool,for Bedroom, White",514.58,260.34,0.00,0.00,free shipping,0.494071507,260.34,OK
"Garden Furniture 7 Piece Patio Set, Sectional PE Rattan Furniture Patio Sets with Cushions and Glas Coffee, Garden Furniture Set",911.79,461.30,0.00,0.00,free shipping,0.494071507,461.3,OK
"2024 New Outdoor Rocking Chair, 3 Piece Porch Chairs, Brown Rattan Furniture Sets with Coffee Table",263.63,133.38,0.00,0.00,free shipping,0.494071507,133.38,OK
"3Pcs Patio Bistro Set,Wood Folding Table Sets,2 Cushioned Chairs for Garden Yard,Outdoor Furniture Round Table (Natural & Beige)",216.99,109.78,0.00,0.00,free shipping,0.494071507,109.78,OK
"Entryway Table, 38'' Console Sofa Table with 3 Fabric Drawers, Industrial Entry Way Table with Storage Shelves",93.04,47.07,0.00,0.00,free shipping,0.494071507,47.07,OK
"7 Piece Outdoor PE Wicker Furniture Set, Patio Gray Rattan Sectional Sofa Couch Adjustable Gas Fire Pit Dark Blue Cushions",1085.27,549.07,0.00,0.00,free shipping,0.494071507,549.07,OK
"Living Room Accent Chair, Modern High-back Armchair, Gray Plaid Chair, Home Furniture Minimalist Fabric Living Room Chair",169.15,85.58,0.00,0.00,free shipping,0.494071507,85.58,OK
Steel Frame Dressers for Bedroom Furniture Fabric Storage Dresser With Storage Drawers Vanity Desk Closet Makeup Table Wood Top,147.33,74.54,2.00,0.00,free shipping,0.494071507,74.54,OK
"TV Stand Industrial Entertainment Center, Rustic Grey",225.49,114.08,0.00,0.00,free shipping,0.494071507,114.08,OK
Accent Bedside End Side Table With Storage Drawer Nightstands and Mid-Century Modern Legs for Living Room or Bedroom Furniture,241.85,122.36,0.00,0.00,free shipping,0.494071507,122.36,OK
Modern High Gloss Entertainment Center for TVs Up to 70” Tv Stand With Drawers and Storage Cabinet Living Room Furniture Home,247.88,125.41,1.00,0.00,free shipping,0.494071507,125.41,OK
"Patio Furniture Set, 7 Pieces Modular Outdoor Sectional, Wicker Patio Sectional Sofa, Brown Rattan(Beige Cushions)",747.12,377.99,8.00,0.00,free shipping,0.494071507,377.99,OK
"Living Room Sofa, Deep Seat Oversize Sofa, 83-Inch 3 Seat Couch with Upholstered, Pet-Friendly Tufted Fabric Couch, Beige",1282.65,648.93,1.00,0.00,free shipping,0.494071507,648.93,OK
"Garden Furniture Set 7 PCS, Garden Fire Pit Table Patio Sets, No-Slip Cushions and Waterproof Covers, Garden Furniture Set",1828.97,925.33,1.00,0.00,free shipping,0.494071507,925.33,OK
7 Pieces Outdoor PE Wicker Furniture Set Patio Rattan Sectional Conversation Sofa Set with Khaki Cushions and Glass Top Table,987.55,499.63,10.00,0.00,free shipping,0.494071507,499.63,OK
"8 Seating Outdoor Patio Furniture Sectional Sofa Set,All-Weather Half-Moon with Tempered Glass Table for Backyard Porch Poolside",1154.41,686.65,4.00,0.00,free shipping,0.405193995,686.65,OK
31.5in(L)… Home Furniture Luxury Cute Vanity Makeup Table Vanity Desk With Mirror and Lights 3 Lighting Modes Dresser Furnitures,319.83,161.81,0.00,0.00,free shipping,0.494071507,161.81,OK
Furniture Shoe Cabinet with 2 Flip Drawers 2-Tire Shoe Storage Cabinet for Entryway,176.67,89.38,0.00,0.00,free shipping,0.494071507,89.38,OK
Makeup Vanity Organizer Makeup Vanity Desk With Mirror and Lights Dressers for Bedroom Furniture 5 Drawers & Storage Bag Dresser,361.24,182.76,3.00,0.00,free shipping,0.494071507,182.76,OK
"Progressive Furniture Foxfire Nightstand, 26"" W x 16"" D x 28"" H, Black",570.00,288.38,0.00,0.00,free shipping,0.494071507,288.38,OK
"2024 New 65.1''Loveseat Sofa Couch for Living Room, Modern Sofa,Small Couches for Small Spaces",344.79,174.44,5.00,0.00,free shipping,0.494071507,174.44,OK
"Meridian Furniture Cresthill Collection Mid-Century Modern Nightstand, 24"" W x 18"" D x 23"" H, Black Oak",775.13,392.16,0.00,0.00,free shipping,0.494071507,392.16,OK
"New Classic Furniture Sapphire Nightstand, White",474.08,239.85,0.00,0.00,free shipping,0.494071507,239.85,OK
"Global Furniture USA Nightstand, White",319.51,161.65,0.00,0.00,free shipping,0.494071507,161.65,OK
"Mid Century Modern Velvet Upholstered Tufted Living Room Sofa, 69.68"", Prussian Blue",500.37,253.15,0.00,0.00,free shipping,0.494071507,253.15,OK
Makeup Vanity Desk Set Pearl-White 3 Color Lighting Modes Make Up Table Makeup Vanity With Large Lighted Mirror Furnitures Light,381.73,193.13,0.00,0.00,free shipping,0.494071507,193.13,OK
Dressing Table for Bedroom Furniture Home 4 Cabinets & Time Display Makeup Vanity Table Set Vanity Desk With Mirror and Lights,401.40,203.08,2.00,0.00,free shipping,0.494071507,203.08,OK
Makeup Table Makeup Vanity With Lights Make Up Table 2 Cabinets & Long Storage Shelf Furniture Bathroom 10 Led Lights White Desk,321.11,162.46,2.00,0.00,free shipping,0.494071507,162.46,OK
"Luxury Modern Tight Curved Back Velvet Sofa,Minimalist Style Comfy Couch For Living Room,L-Shape Left Chaise Room Furniture",5685.35,2876.38,0.00,0.00,free shipping,0.494071507,2876.38,OK
"Patio Furniture Set, Outdoor Swivel Glider Rocker, Wicker Bistro Set with Rocking Chair, Thickened Cushions and Table for Porch",574.29,290.55,1.00,0.00,free shipping,0.494071507,290.55,OK
"3 Piece Outdoor Patio Conversation Furniture Set with 2 Rockers and 1 Metal Table with Thick Cushions for Backyard,Poolside",893.55,452.07,0.00,0.00,free shipping,0.494071507,452.07,OK
"3 Pieces Rocking Wicker Bistro Set, Patio Outdoor Furniture Conversation Sets with Porch Chairs and Glass Coffee Table, Beige",220.74,111.68,1.00,0.00,free shipping,0.494071507,111.68,OK
Farmhouse 8-Drawer Dresser - Grey Chest of Drawers for Bedroom and Living Room Organization,465.11,235.31,0.00,0.00,free shipping,0.494071507,235.31,OK
"5-Piece Patio Furniture Sets Wicker Furniture Set, Outdoor Conversation Sectional with Ottoman for Backyard Poolside, Garden",369.50,186.94,1.00,0.00,free shipping,0.494071507,186.94,OK
"Round Wood Coffee Table - 31.5"" Farmhouse Natural Circle Wooden 2-Tier Coffee Tables Living Room Furniture,",392.72,198.69,0.00,0.00,free shipping,0.494071507,198.69,OK
Elegant White Shoe Storage Cabinet Space-Saving Solution With Cubbies for 36 Pairs Shoes Organizer Living Room Furniture Home,308.30,155.98,0.00,0.00,free shipping,0.494071507,155.98,OK
"Modway Juliana Performance Velvet Upholstered Sofa, Dusty Rose living room furniture sofa couch casa prefabricada sofa chair",875.72,443.05,0.00,0.00,free shipping,0.494071507,443.05,OK
"Patio Furniture Sets 5 Pieces Outdoor Wicker Conversation Set Sectional Sofa Rattan Chair,Furniture with Coffee Table,Red",666.08,336.99,1.00,0.00,free shipping,0.494071507,336.99,OK
